id_,gender,title,url,category,price,description,description_long,n_reviews,score,size,comfort,durability,r_title,r_raiting,r_body,r_date
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Classic & comfy,5.0,"Classic old school sneakers. Very comfy! I love 'em and I also receive lots of compliments whenever I wear them. I bought 1/2 size up and have wiggle room, plus the cut of the sneakers make your feet look small. [This review was collected as part of a promotion.]",2019-05-12 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Worth the buy!!!,5.0,These are per from every sense; comfortable and stylish...possibly better than I expected. I’ll most likely be getting another pair in a different colour!!!,2019-05-09 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,My Nike Ballet-toe Sneakers,5.0,"I love everything about these shoes. When I tried them on in the store, I was immediately reminded of my ballet shoes from my childhood — pretty and sleek with a box toe. I wear a 7 or 7 1/2 and I bought these in a 7 — the size and width are perfect. The color, barely grey/white, is interesting — pale grey with a Read More",2019-04-29 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Comfy & perfectly retro,5.0,Love these shoes. I bought them and immediately wore them on a vacation where I walked over 40 miles in a week. My feet didn’t hurt the whole time! [This review was collected as part of a promotion.],2019-04-23 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Great sneaker,5.0,Love love love them!Such a classic and can be worn with anything. True to size. [This review was collected as part of a promotion.],2019-04-21 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,,5.0,"After all these years & still some awesome shoes! Still comfortable & of course, stylish!",2019-04-18 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Love this show! Fits perfectly!,5.0,White with black accents in 7.5 fit perfectly. Love this shoe. Very comfortable. Looks great with anything! [This review was collected as part of a promotion.],2019-04-16 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Cute retro sneaker,5.0,These were a birthday gift for my daughter -- she loves them. Fit is true to size. [This review was collected as part of a promotion.],2019-03-31 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Great shoe!,5.0,"A little tighter than my other shoes like this, but these are definitely my faves! [This review was collected as part of a promotion.]",2019-03-26 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,True Classic,5.0,A true classic. Perfect fit and great quality. Nike never dissapoints,2019-03-23 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,I’m in love with my new shoes.,5.0,My favorite sneakers so far. They are really comfortable plus they give a nice touch to your outfits. Im in love with my shoes. [This review was collected as part of a promotion.],2019-03-18 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Love the Retro Style,4.0,"I love the retro style of these tennis shoes, but they don’t look like leather? [This review was collected as part of a promotion.]",2019-03-15 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Nice Retro Sneaker,4.0,"These are fashion tennis shoes, not meant for working out. The sole is super bright white, so just know once that starts to get dirty, these aren’t going to look as great. Order half size up. [This review was collected as part of a promotion.]",2019-03-15 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,So-So Shoes,3.0,These shoes feel cheaply made though they are cute. I ended up keeping them with the hope they will age well. Would not have kept them at the regular price.,2019-03-10 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,classic & comfortable,5.0,"Finally got a pair of these again (last time I owned a pair was back around 2004). Love these shoes, for a ""fashion"" sneaker it's actually very comfortable. I prefer to wear these over my adidas or other nike white sneakers just because they feel so great on on my feet! The colors are classic - perfect for an  Read More",2019-03-04 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Cuter in person!,5.0,The website doesn't give the sneaker any justice. I walked in the store and loved them. I love the cortez sneakers. Got a 9 because my feet are wide and they stretch. But the colors are soooo cute.,2019-03-01 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Cool shoes!,5.0,"I got these today, and when I took them out of the box I thought they were completely adorable! I tried them on and they were just a hair tight. I usually wear a 7.5 and that’s what I ordered. I wore them around the house for a bit and after awhile they became comfortable, so I think these just need to Read More",2019-02-27 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Comfortable and super cute,5.0,These shoes are AMAZING! So comfortable and I’ve gotten tons of compliments on them. Nike’s always for my narrow feet the best and these are no exception! True to size as well- I normally where a 5-5.5 in shoes and the 5.5 fit perfect! [This review was collected as part of a promotion.],2019-02-22 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Love a Black Pair of Nike’s,2.0,This shoe is the perfect up-to-date throwback. It’s really cute on. The rounded toe provides plenty of room but isn’t orthopedic looking. I consider this a great errand running shoe. I ordered the black and they fit me true to size. [This review was collected as part of a promotion.],2019-02-22 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Cute and Comfortable,5.0,I bought these in the black/rose gold and absolutely love them. They are so comfortable and I have worn them on days with black and believe it or not they look great with cream. I ordered an 8 and the fit is perfect. The laces have a rose gold tassel in the end that adds a special pop to the he shoes. This  Read More,2019-02-15 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Bad quality,2.0,I have the white version in youth sizes and the quality is 10x better. The woman’s version looks cheap and feels cheap. I wear a 5.5 in youth and a 7.5 in Womans [This review was collected as part of a promotion.],2019-02-12 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Great Throwback Nike,5.0,This shoe rocks!!! I had these in 1980 for cheerleading and now at 57 years old I’m wearing them again - love the look and fit [This review was collected as part of a promotion.],2019-02-08 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Nice Nike classic Cortes,5.0,"Very comfortable and fits my feet very well. My sizes are 4m. But for some Nike sneakers size 5 fit me very well. I ordered another pair of Nike shoes before I ordered this pair, it was too big. So had to return. I love this one a while and the color I like out of stock. So I finally gave me a try of this red Nike mark  Read More",2019-02-05 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Nostalgic fave,5.0,"LOVE the color scheme, it reminds me of a pair I had as a kid. Super cute and nostalgic. A tad short in the toe box, but not so much that they pinch.",2019-02-04 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Love them this time around too,5.0,Yes I had these when they were first out all those years ago. I get compliments on them all the time. Nike has changed their sizing in the last few years. They are too short now. The next size up is too wide for me. It used to be they were true to size. The cortez is narrow so going up a size they fit and don't slip. They're cute too!,2019-01-30 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,A timeless classic!,5.0,"Love Love Love these! Super comfortable and true to size. They're more on the narrower side so if you're a wider width in shoes, you may need to go a size up. I grew up on these classic sneakers - so it definitely gives me the retro vibe. I pair these up with distressed boyfriend jeans, a gray sweater or sweatsh Read More",2019-01-29 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,best cutest shoes,5.0,"im so obsessed with the shoes!!! the color, style EVERYTHING!!!",2019-01-20 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Just like back in the day....,5.0,These are great for jumping rope and working out on a mat. They run small. I am a 9 and they just fit. Maybe could have used a 9 1/2 even. [This review was collected as part of a promotion.],2019-01-17 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Great versatile sneakers,5.0,These are such a great classic to wear with my minimalist wardrobe. Comfy and clean lines. Love them. I usually wear a size 9 in Nike and these were true to size. [This review was collected as part of a promotion.],2019-01-13 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Comfy & stylish,5.0,I LOVE these shoes! Super comfortable. I get a lot of compliments. [This review was collected as part of a promotion.],2019-01-12 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Nike Cortez,5.0,Love them! Black on black with copper and white sole. Fits perfect,2019-01-11 00:00:00
506,woman,Nike Classic Cortez,https://www.nike.com/t/classic-cortez-womens-shoe-pvTlepy3/807471-010,Women's Shoe,70,"Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.","CLASSIC COMFORT. VINTAGE LOOK.Designed by Bill Bowerman and released in 1972, the Nike Classic Cortez is Nike's original running shoe. This update on a classic features leather and synthetic leather construction for added durability and the same vintage vibes.BenefitsLeather and synthetic leather upper for durabilityFoam midsole for lightweight cushioningRubber outsole with herringbone pattern for tractionShown: Black/White/WhiteStyle: 807471-010",274.0,4.5,34.0,85.5,88.0,Great new/old style!,4.0,"Super cute and a great style. These run small, so size up 1/2 size. [This review was collected as part of a promotion.]",2019-01-07 00:00:00
